date,precipitation,precipitation_normal
19541212,27.66,52.25
19541213,27.66,52.38
19541214,27.66,52.51
19541215,27.66,52.64
19541216,27.66,52.78
19541217,27.66,52.91
19541218,27.66,53.03
19541219,27.66,53.15
19541220,27.66,53.27
19541221,27.66,53.40
19541222,27.66,53.52
19541223,27.66,53.65
19541224,27.66,53.78
19541225,27.66,53.91
19541226,27.75,54.04
19541227,27.80,54.16
19541228,28.33,54.29
19541229,28.33,54.41
19541230,28.33,54.53
19541231,28.76,54.65
19550101,0.00,0.11
19550102,T,0.22
19550103,T,0.34
19550104,0.02,0.47
19550105,0.34,0.59
19550106,0.34,0.71
19550107,0.34,0.83
19550108,0.47,0.95
19550109,3.01,1.07
19550110,3.01,1.19
19550111,3.01,1.31
19550112,3.04,1.44
19550113,3.04,1.56
19550114,3.04,1.69
19550115,4.39,1.81
19550116,4.40,1.94
19550117,4.40,2.07
19550118,5.38,2.19
19550119,5.38,2.32
19550120,5.40,2.45
19550121,5.55,2.58
19550122,5.55,2.71
19550123,5.55,2.84
19550124,5.55,2.96
19550125,5.55,3.09
19550126,5.55,3.22
19550127,5.57,3.35
19550128,5.57,3.48
19550129,5.57,3.61
19550130,5.57,3.74
19550131,5.57,3.87
19550201,5.57,4.00
19550202,5.57,4.12
19550203,5.89,4.23
19550204,8.49,4.35
19550205,10.76,4.45
19550206,11.25,4.57
19550207,11.25,4.69
19550208,11.25,4.80
19550209,11.25,4.92
19550210,11.25,5.04
19550211,11.25,5.15
19550212,11.25,5.27
19550213,11.25,5.38
19550214,11.25,5.50
19550215,11.25,5.62
19550216,11.31,5.74
19550217,11.31,5.87
19550218,11.31,5.99
19550219,11.41,6.10
19550220,11.49,6.21
19550221,11.59,6.32
19550222,11.59,6.44
19550223,11.59,6.55
19550224,11.59,6.66
19550225,11.59,6.76
19550226,11.60,6.87
19550227,11.60,6.97
19550228,11.60,7.08
19550301,11.60,7.19
19550302,11.60,7.30
19550303,11.60,7.41
19550304,11.60,7.52
19550305,11.60,7.64
19550306,11.60,7.75
19550307,12.36,7.86
19550308,12.36,7.96
19550309,12.38,8.07
19550310,12.38,8.17
19550311,12.38,8.27
19550312,12.38,8.36
19550313,12.38,8.46
19550314,12.38,8.55
19550315,12.38,8.65
19550316,12.38,8.75
19550317,12.38,8.84
19550318,12.38,8.94
19550319,12.43,9.03
19550320,12.43,9.12
19550321,12.43,9.22
19550322,12.43,9.33
19550323,12.43,9.44
19550324,12.43,9.54
19550325,12.43,9.66
19550326,12.43,9.77
19550327,12.43,9.88
19550328,12.43,9.99
19550329,12.43,10.09
19550330,12.43,10.18
19550331,12.53,10.28
19550401,12.89,10.37
19550402,12.89,10.46
19550403,12.89,10.55
19550404,12.90,10.65
19550405,12.90,10.75
19550406,12.90,10.85
19550407,12.90,10.95
19550408,13.14,11.05
19550409,13.62,11.15
19550410,14.50,11.25
19550411,14.50,11.36
19550412,16.04,11.47
19550413,16.04,11.58
19550414,16.04,11.68
19550415,16.04,11.78
19550416,16.04,11.89
19550417,16.04,12.00
19550418,16.04,12.11
19550419,16.04,12.23
19550420,16.04,12.34
19550421,16.04,12.45
19550422,16.04,12.56
19550423,16.04,12.67
19550424,16.04,12.79
19550425,16.04,12.90
19550426,16.04,13.02
19550427,16.04,13.14
19550428,16.04,13.27
19550429,16.04,13.40
19550430,16.04,13.53
19550501,16.04,13.67
19550502,16.04,13.81
19550503,16.04,13.95
19550504,16.04,14.09
19550505,16.04,14.24
19550506,16.04,14.38
19550507,16.04,14.53
19550508,16.04,14.68
19550509,16.04,14.83
19550510,16.04,14.96
19550511,16.48,15.10
19550512,16.89,15.24
19550513,16.89,15.37
19550514,16.89,15.51
19550515,16.89,15.66
19550516,18.61,15.80
19550517,18.61,15.95
19550518,18.67,16.09
19550519,18.89,16.23
19550520,18.89,16.38
19550521,18.89,16.54
19550522,18.89,16.71
19550523,18.89,16.87
19550524,18.89,17.04
19550525,18.89,17.22
19550526,18.89,17.40
19550527,18.89,17.58
19550528,18.89,17.76
19550529,19.58,17.94
19550530,19.58,18.11
19550531,19.58,18.28
19550601,19.58,18.47
19550602,19.58,18.67
19550603,19.58,18.87
19550604,19.58,19.07
19550605,19.58,19.29
19550606,19.93,19.52
19550607,19.93,19.74
19550608,19.93,19.98
19550609,19.95,20.21
19550610,20.74,20.46
19550611,20.74,20.71
19550612,20.74,20.98
19550613,20.74,21.25
19550614,20.74,21.51
19550615,20.75,21.77
19550616,20.75,22.03
19550617,20.75,22.29
19550618,20.75,22.55
19550619,20.75,22.81
19550620,20.83,23.05
19550621,21.11,23.29
19550622,21.11,23.53
19550623,21.11,23.77
19550624,21.11,24.01
19550625,21.11,24.24
19550626,21.11,24.47
19550627,21.11,24.69
19550628,21.11,24.92
19550629,21.11,25.15
19550630,21.14,25.38
19550701,21.14,25.58
19550702,21.14,25.78
19550703,21.90,25.98
19550704,21.90,26.17
19550705,21.90,26.36
19550706,21.90,26.54
19550707,21.90,26.72
19550708,21.90,26.90
19550709,21.90,27.08
19550710,21.90,27.24
19550711,21.91,27.39
19550712,22.06,27.54
19550713,22.08,27.69
19550714,22.08,27.84
19550715,22.11,27.99
19550716,22.12,28.13
19550717,22.12,28.26
19550718,22.29,28.40
19550719,22.42,28.54
19550720,22.42,28.68
19550721,22.42,28.81
19550722,22.49,28.93
19550723,22.49,29.06
19550724,22.49,29.18
19550725,22.49,29.30
19550726,22.49,29.43
19550727,23.03,29.56
19550728,23.10,29.68
19550729,23.10,29.80
19550730,23.10,29.92
19550731,23.15,30.04
19550801,23.16,30.18
19550802,24.43,30.32
19550803,24.53,30.45
19550804,24.69,30.58
19550805,24.69,30.72
19550806,24.69,30.86
19550807,24.69,31.00
19550808,24.69,31.15
19550809,26.13,31.30
19550810,26.13,31.45
19550811,26.13,31.59
19550812,26.13,31.72
19550813,26.39,31.86
19550814,27.81,32.00
19550815,27.81,32.14
19550816,27.81,32.29
19550817,27.81,32.45
19550818,27.86,32.62
19550819,29.98,32.79
19550820,30.00,32.97
19550821,30.00,33.16
19550822,30.00,33.34
19550823,30.00,33.53
19550824,30.00,33.73
19550825,30.00,33.92
19550826,30.00,34.11
19550827,30.36,34.31
19550828,30.78,34.50
19550829,30.78,34.69
19550830,31.53,34.89
19550831,33.25,35.10
19550901,33.85,35.29
19550902,33.85,35.48
19550903,33.85,35.67
19550904,33.85,35.86
19550905,34.17,36.05
19550906,34.31,36.23
19550907,34.31,36.43
19550908,34.31,36.63
19550909,34.31,36.83
19550910,34.31,37.04
19550911,36.02,37.25
19550912,36.02,37.46
19550913,36.02,37.66
19550914,36.27,37.85
19550915,36.27,38.03
19550916,36.27,38.20
19550917,36.27,38.36
19550918,36.29,38.51
19550919,36.29,38.66
19550920,37.16,38.81
19550921,37.59,38.97
19550922,37.61,39.11
19550923,37.69,39.26
19550924,38.48,39.41
19550925,38.48,39.57
19550926,38.48,39.72
19550927,38.59,39.88
19550928,38.59,40.02
19550929,38.59,40.17
19550930,38.59,40.31
19551001,38.64,40.47
19551002,38.64,40.63
19551003,38.64,40.82
19551004,38.64,41.00
19551005,38.64,41.18
19551006,38.64,41.36
19551007,38.74,41.53
19551008,38.74,41.71
19551009,38.74,41.88
19551010,38.74,42.06
19551011,38.83,42.25
19551012,39.22,42.44
19551013,39.22,42.63
19551014,39.22,42.82
19551015,39.22,43.02
19551016,39.22,43.22
19551017,39.22,43.43
19551018,39.22,43.64
19551019,39.22,43.87
19551020,39.22,44.09
19551021,39.22,44.31
19551022,39.22,44.53
19551023,39.22,44.74
19551024,39.22,44.94
19551025,39.22,45.15
19551026,39.22,45.35
19551027,39.22,45.54
19551028,39.22,45.74
19551029,39.22,45.94
19551030,39.22,46.12
19551031,39.22,46.30
19551101,39.22,46.45
19551102,39.29,46.60
19551103,39.29,46.75
19551104,39.29,46.91
19551105,39.29,47.06
19551106,39.33,47.21
19551107,39.33,47.37
19551108,39.38,47.51
